id,fecha,venta_total,descuento,direccion,comuna
7007,"2011-01-04 00:00:00",273899,3.54973,"AHUMADA 85 LOCAL 208",SANTIAGO
21061,"2011-01-05 00:00:00",182400,0,"ALAMEDA 3423","ESTACION CENTRAL"
21062,"2011-01-05 00:00:00",61000,0,"PASAJE PINOCHET LE BUIN 65",MAIPU
21063,"2011-01-05 00:00:00",145000,0,"MONTT 404",TEMUCO
7014,"2011-01-05 00:00:00",102339,10,"FRANKLIN 987",SANTIAGO
7015,"2011-01-05 00:00:00",144000,10,"CINCO ORIENTE 2138",TALCA
7016,"2011-01-05 00:00:00",201000,0,"O HIGGINS 680 LOCAL 4",CONCEPCION
7017,"2011-01-05 00:00:00",266187,3.00015,"AHUMADA 85 LOCAL 208",SANTIAGO
7019,"2011-01-06 00:00:00",219462,3.55002,"AHUMADA 85 LOCAL 208",SANTIAGO
879,"2011-01-06 00:00:00",123279,13,"LIBERTAD 1345",SANTIAGO
7022,"2011-01-06 00:00:00",148860,11.6782,"FRANKLIN 987",SANTIAGO
21064,"2011-01-06 00:00:00",408467,3.54976,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
7024,"2011-01-06 00:00:00",106000,0,"POLANCO NÂ° 7","LA LIGUA"
7031,"2011-01-07 00:00:00",1521500,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
7032,"2011-01-07 00:00:00",36500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
7037,"2011-01-10 00:00:00",271251,3.54968,"AHUMADA 85 LOCAL 208",SANTIAGO
7038,"2011-01-10 00:00:00",40740,3.5498,"AHUMADA 85 LOCAL 208",SANTIAGO
7039,"2011-01-10 00:00:00",62660,0,"ALAMEDA 3435","ESTACION CENTRAL"
21065,"2011-01-10 00:00:00",116000,0,"PARINACOTA 381 MODULO 1",QUILICURA
880,"2011-01-11 00:00:00",1687044,19,"LIBERTAD 1345",SANTIAGO
21066,"2011-01-11 00:00:00",183250,0,"SAN DIEGO 835",SANTIAGO
21067,"2011-01-11 00:00:00",198000,0,"SAN DIEGO 847",SANTIAGO
7042,"2011-01-11 00:00:00",997600,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21068,"2011-01-11 00:00:00",1694966,10,"BAQUEDANO 573",ANTOFAGASTA
21069,"2011-01-11 00:00:00",426793,10.0001,"ARTURO PRAT 565 LOCAL 9",ANTOFAGASTA
21070,"2011-01-11 00:00:00",35000,0,"PARINACOTA 381 MODULO 1",QUILICURA
7046,"2011-01-12 00:00:00",139195,3.54975,"AHUMADA 85 LOCAL 208",SANTIAGO
7047,"2011-01-12 00:00:00",200000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21071,"2011-01-12 00:00:00",42400,0,"MANQUEHUE SUR 240","LAS CONDES"
7049,"2011-01-12 00:00:00",220000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
7050,"2011-01-12 00:00:00",93870,11.6782,"FRANKLIN 987",SANTIAGO
21072,"2011-01-13 00:00:00",127797,3.55023,"CONCHA Y TORO 35","PUENTE ALTO"
881,"2011-01-13 00:00:00",165240,19,"LIBERTAD 1345",SANTIAGO
7057,"2011-01-13 00:00:00",325440,20,"CINCO ORIENTE 2138",TALCA
21073,"2011-01-14 00:00:00",242500,3.54976,"AHUMADA 85 LOCAL 208",SANTIAGO
21074,"2011-01-14 00:00:00",78000,0,"ALAMEDA 3435","ESTACION CENTRAL"
21075,"2011-01-14 00:00:00",717600,0,"SAN DIEGO 2290 LOCAL 213",SANTIAGO
21076,"2011-01-14 00:00:00",434826,10,"MAIPU 676 LOCAL 11",ANTOFAGASTA
21077,"2011-01-14 00:00:00",137650,0,"SAN DIEGO 824",SANTIAGO
21078,"2011-01-14 00:00:00",120000,0,"BANDERA 891",SANTIAGO
882,"2011-01-14 00:00:00",528250,0,"LIBERTAD 1345",SANTIAGO
21079,"2011-01-14 00:00:00",821100,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21080,"2011-01-14 00:00:00",76600,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
21081,"2011-01-17 00:00:00",422700,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
21085,"2011-01-18 00:00:00",222663,3.00022,"AHUMADA 85 LOCAL 208",SANTIAGO
21086,"2011-01-18 00:00:00",35000,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
21087,"2011-01-18 00:00:00",248400,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21088,"2011-01-19 00:00:00",119892,3.54975,"AHUMADA 85 LOCAL 208",SANTIAGO
21090,"2011-01-19 00:00:00",39285,3,"CONCHA Y TORO 35","PUENTE ALTO"
7078,"2011-01-20 00:00:00",236610,11.6781,"FRANKLIN 987",SANTIAGO
21091,"2011-01-20 00:00:00",87300,3,"AHUMADA 85 LOCAL 208",SANTIAGO
7080,"2011-01-20 00:00:00",137700,11.6781,"FRANKLIN 987",SANTIAGO
21092,"2011-01-21 00:00:00",39867,3,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
21093,"2011-01-21 00:00:00",206500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21095,"2011-01-24 00:00:00",38800,3.54977,"AHUMADA 85 LOCAL 208",SANTIAGO
21096,"2011-01-24 00:00:00",108930,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
21097,"2011-01-24 00:00:00",24250,0,"MONTT 404",TEMUCO
21098,"2011-01-25 00:00:00",1337312,8,"ORTUZAR 812",MELIPILLA
7093,"2011-01-25 00:00:00",369252,10,"CINCO ORIENTE 2138",TALCA
21099,"2011-01-25 00:00:00",680680,0,"LOS HEROES DE LA CONCEPCION 2555 L 219",IQUIQUE
7095,"2011-01-25 00:00:00",1565100,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21100,"2011-01-25 00:00:00",142590,3,"AHUMADA 85 LOCAL 208",SANTIAGO
21151,"2011-01-26 00:00:00",122900,0,"FREIRE 679 S BERNARDO",S.BERNARDO
21152,"2011-01-26 00:00:00",358200,0,"CALLE SANTIAGO 655 L 3 A","VILLA ALEMANA"
21153,"2011-01-26 00:00:00",47190,0,"POLANCO NÂ° 7","LA LIGUA"
21154,"2011-01-26 00:00:00",145490,0,"ALDUNATE 330 A","LA CALERA"
21155,"2011-01-26 00:00:00",1967200,0,"PEDRO MONTT 2020",VALPARAISO
21156,"2011-01-26 00:00:00",200550,0,"FREIRE 284",QUILLOTA
21157,"2011-01-26 00:00:00",125571,0,"LATORRE 725",MEJILLONES
21158,"2011-01-26 00:00:00",129640,3.55021,"AHUMADA 85 LOCAL 208",SANTIAGO
21159,"2011-01-27 00:00:00",234100,0,"BORGOÃ‘O 14580 LOCAL 18 A REÃ‘ACA",REÃ‘ACA
883,"2011-01-27 00:00:00",441950,0,"LIBERTAD 1345",SANTIAGO
21160,"2011-01-27 00:00:00",38000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21161,"2011-01-27 00:00:00",21900,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21162,"2011-01-28 00:00:00",832540,0,"VEINTIUNO DE MAYO 1549",TOCOPILLA
21163,"2011-01-28 00:00:00",1702720,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
21164,"2011-01-28 00:00:00",627310,0,"SAN DIEGO 2290 LOCAL 213",SANTIAGO
884,"2011-01-28 00:00:00",161500,15,"LIBERTAD 1345",SANTIAGO
7116,"2011-01-28 00:00:00",128754,10,"CINCO ORIENTE 2138",TALCA
21165,"2011-01-31 00:00:00",105000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21166,"2011-01-31 00:00:00",269951,3.54976,"AHUMADA 85 LOCAL 208",SANTIAGO
21167,"2011-01-31 00:00:00",152840,0,"ALAMEDA 3435","ESTACION CENTRAL"
21168,"2011-01-31 00:00:00",1348200,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
21169,"2011-01-31 00:00:00",782000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
21170,"2011-01-31 00:00:00",25000,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
885,"2011-01-31 00:00:00",55800,10,"LIBERTAD 1345",SANTIAGO
21171,"2011-02-01 00:00:00",342720,10,"ARTURO PRAT 565 LOCAL 9",ANTOFAGASTA
21172,"2011-01-31 00:00:00",1311200,0,"PARINACOTA 381 MODULO 1",QUILICURA
21173,"2011-02-01 00:00:00",165851,3.54948,"AHUMADA 85 LOCAL 208",SANTIAGO
7124,"2011-02-01 00:00:00",378400,20,"CINCO ORIENTE 2138",TALCA
21175,"2011-02-01 00:00:00",28800,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
7125,"2011-02-01 00:00:00",152505,11.6782,"FRANKLIN 987",SANTIAGO
21176,"2011-02-02 00:00:00",115430,3.54977,"AHUMADA 85 LOCAL 208",SANTIAGO
21177,"2011-02-02 00:00:00",130800,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
21178,"2011-02-02 00:00:00",753000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21179,"2011-02-02 00:00:00",78570,3,"AHUMADA 85 LOCAL 208",SANTIAGO
21180,"2011-02-03 00:00:00",64910,0,"ALAMEDA 3435","ESTACION CENTRAL"
21181,"2011-02-03 00:00:00",79200,0,"SAN DIEGO 824",SANTIAGO
21182,"2011-02-03 00:00:00",79200,0,"SAN DIEGO 835",SANTIAGO
21183,"2011-02-03 00:00:00",91374,3,"AHUMADA 85 LOCAL 208",SANTIAGO
21184,"2011-02-03 00:00:00",11058,3,"AVENIDA ALAMEDA 949 LOCAL 148 S",SANTIAGO
21185,"2011-02-03 00:00:00",23280,0,"AVENIDA PROVIDENCIA 2198 LOCAL 73",PROVIDENCIA
21186,"2011-02-04 00:00:00",33800,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
886,"2011-02-04 00:00:00",2092522,19,"LIBERTAD 1345",SANTIAGO
887,"2011-02-04 00:00:00",192780,19,"LIBERTAD 1345",SANTIAGO
21188,"2011-02-07 00:00:00",20564,3,"CONCHA Y TORO 35","PUENTE ALTO"
21189,"2011-02-07 00:00:00",206610,3.54976,"AHUMADA 85 LOCAL 208",SANTIAGO
21190,"2011-02-08 00:00:00",1761000,0,"AVENIDA VALPARAISO 651 LOCAL 11 AL 14 VIÃ‘A DEL MAR","VIÃ‘A DEL MAR "
21101,"2011-02-08 00:00:00",191672,3.54976,"AHUMADA 85 LOCAL 208",SANTIAGO
888,"2011-02-08 00:00:00",2483250,0,"LIBERTAD 1345",SANTIAGO
21192,"2011-02-09 00:00:00",158110,3,"CONCHA Y TORO 35","PUENTE ALTO"
21193,"2011-02-09 00:00:00",744000,0,"PEDRO MONTT 2020",VALPARAISO
21194,"2011-02-09 00:00:00",2961315,10,"CIENFUEGOS 361","LA SERENA"
21195,"2011-02-09 00:00:00",150000,0,"BORGOÃ‘O 14580 LOCAL 18 A REÃ‘ACA",REÃ‘ACA
7146,"2011-02-09 00:00:00",127764,11.6781,"FRANKLIN 987",SANTIAGO
889,"2011-02-09 00:00:00",457920,10,"LIBERTAD 1345",SANTIAGO
21196,"2011-02-09 00:00:00",1850000,0,"AVENIDA PARRON 1845","SAN RAMON"
21197,"2011-02-09 00:00:00",164800,0,"MONTT 404",TEMUCO
21198,"2011-02-09 00:00:00",199500,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
7147,"2011-02-09 00:00:00",112000,0,"ALAMEDA 3435","ESTACION CENTRAL"
21199,"2011-02-10 00:00:00",35000,0,"ALDUNATE 1447",SANTIAGO
890,"2011-02-10 00:00:00",336951,13,"LIBERTAD 1345",SANTIAGO
21200,"2011-02-10 00:00:00",381695,3.54977,"AHUMADA 85 LOCAL 208",SANTIAGO
21201,"2011-02-11 00:00:00",145000,0,"ALAMEDA 3435","ESTACION CENTRAL"
21202,"2011-02-11 00:00:00",70000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21203,"2011-02-11 00:00:00",104372,3.54975,"AHUMADA 85 LOCAL 208",SANTIAGO
891,"2011-02-11 00:00:00",1170000,0,"LIBERTAD 1345",SANTIAGO
21204,"2011-02-14 00:00:00",112800,0,"ALAMEDA 3435","ESTACION CENTRAL"
21205,"2011-02-14 00:00:00",89822,3.54975,"AHUMADA 85 LOCAL 208",SANTIAGO
21206,"2011-02-14 00:00:00",471200,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
7157,"2011-02-14 00:00:00",259200,20,"CINCO ORIENTE 2138",TALCA
21207,"2011-02-14 00:00:00",265000,0,"CENTENARIO 105","SAN ANTONIO"
21208,"2011-02-15 00:00:00",440300,0,"LOS HEROES DE LA CONCEPCION 2555 L 219",IQUIQUE
7161,"2011-02-15 00:00:00",1510630,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
7165,"2011-02-15 00:00:00",580000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21211,"2011-02-16 00:00:00",132000,0,"VITACURA 7310",VITACURA
21210,"2011-02-16 00:00:00",275063,2.99996,"AHUMADA 85 LOCAL 208",SANTIAGO
21212,"2011-02-16 00:00:00",25000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21213,"2011-02-16 00:00:00",185300,0,"O HIGGINS 680 LOCAL 4",CONCEPCION
7176,"2011-02-16 00:00:00",96444,10,"FRANKLIN 987",SANTIAGO
7183,"2011-02-17 00:00:00",45495,10,"FRANKLIN 987",SANTIAGO
21214,"2011-02-18 00:00:00",161550,0,"SAN DIEGO 824",SANTIAGO
21215,"2011-02-18 00:00:00",86000,0,"SAN DIEGO 835",SANTIAGO
21216,"2011-02-18 00:00:00",40000,0,"SAN DIEGO 847",SANTIAGO
892,"2011-02-18 00:00:00",288405,13,"LIBERTAD 1345",SANTIAGO
893,"2011-02-18 00:00:00",1522687,19,"LIBERTAD 1345",SANTIAGO
894,"2011-02-18 00:00:00",459960,0,"LIBERTAD 1345",SANTIAGO
21217,"2011-02-18 00:00:00",97740,11.6782,"FRANKLIN 987",SANTIAGO
7187,"2011-02-18 00:00:00",33480,10,"CINCO ORIENTE 2138",TALCA
21218,"2011-02-22 00:00:00",585950,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21219,"2011-02-22 00:00:00",904400,0,"LOS HEROES DE LA CONCEPCION 2555 L 219",IQUIQUE
21220,"2011-02-22 00:00:00",31000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21221,"2011-02-22 00:00:00",205640,0,"ALAMEDA 3250 LOCAL 304","ESTACION CENTRAL"
21222,"2011-02-22 00:00:00",176800,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
21223,"2011-02-22 00:00:00",117200,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
21225,"2011-02-22 00:00:00",464500,0,"MONTT 404",TEMUCO
21224,"2011-02-22 00:00:00",318839,3.54977,"AHUMADA 85 LOCAL 208",SANTIAGO
21226,"2011-02-23 00:00:00",246477,3.54976,"AHUMADA 85 LOCAL 208",SANTIAGO
21227,"2011-02-24 00:00:00",673500,0,"FREIRE 679 S BERNARDO",S.BERNARDO
21228,"2011-02-24 00:00:00",1098000,0,"AHUMADA 85 LOCAL 205",SANTIAGO
895,"2011-02-25 00:00:00",87750,10,"LIBERTAD 1345",SANTIAGO
21229,"2011-02-25 00:00:00",1805000,0,"PEDRO MONTT 2020",VALPARAISO
21230,"2011-02-25 00:00:00",37485,10,"CIENFUEGOS 361","LA SERENA"
21231,"2011-02-25 00:00:00",166866,0,"BRASIL 386",VALLENAR
21232,"2011-02-25 00:00:00",1047280,5.89401,"DIEGO ALMAGRO 5489 Ã‘UÃ‘OA",Ã‘UÃ‘OA
21233,"2011-02-25 00:00:00",179800,0,"DIEGO ALMAGRO 5489 Ã‘UÃ‘OA",Ã‘UÃ‘OA
21234,"2011-02-25 00:00:00",134180,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
21235,"2011-02-25 00:00:00",79200,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
21236,"2011-02-28 00:00:00",355400,0,"PARINACOTA 381 MODULO 1",QUILICURA
21237,"2011-02-28 00:00:00",802400,0,"PARINACOTA 381 MODULO 1",QUILICURA
21238,"2011-02-28 00:00:00",118000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21239,"2011-02-28 00:00:00",87660,10,"FRANKLIN 987",SANTIAGO
896,"2011-02-28 00:00:00",67212,10,"LIBERTAD 1345",SANTIAGO
21240,"2011-02-28 00:00:00",665000,0,"PARINACOTA 381 MODULO 1",QUILICURA
21244,"2011-03-01 00:00:00",345514,3.54977,"AHUMADA 85 LOCAL 208",SANTIAGO
897,"2011-03-01 00:00:00",1133760,0,"LIBERTAD 1345",SANTIAGO
898,"2011-03-01 00:00:00",539622,19,"LIBERTAD 1345",SANTIAGO
899,"2011-03-01 00:00:00",267960,13,"LIBERTAD 1345",SANTIAGO
7216,"2011-02-28 00:00:00",336240,10,"CINCO ORIENTE 2138",TALCA
21245,"2011-02-28 00:00:00",64260,0,"BRASIL 386",VALLENAR
21439,"2011-04-18 00:00:00",551000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
7274,"2011-03-15 00:00:00",388800,20,"CINCO ORIENTE 2138",TALCA
21249,"2011-03-01 00:00:00",161500,0,"SAN DIEGO 824",SANTIAGO
7228,"2011-03-02 00:00:00",308040,0,"CINCO ORIENTE 2138",TALCA
21250,"2011-03-02 00:00:00",122000,0,"AHUMADA 85 LOCAL 208",SANTIAGO
7229,"2011-03-02 00:00:00",108058,3,"CONCHA Y TORO 35","PUENTE ALTO"
900,"2011-03-03 00:00:00",302112,10,"LIBERTAD 1345",SANTIAGO
7235,"2011-03-03 00:00:00",252936,10,"CINCO ORIENTE 2138",TALCA
21251,"2011-03-03 00:00:00",34500,0,"FREIRE 284",QUILLOTA
21314,"2011-03-25 00:00:00",321040,0,"SAN DIEGO 815",SANTIAGO
21253,"2011-03-04 00:00:00",513133,10,"CIENFUEGOS 361","LA SERENA"
901,"2011-03-04 00:00:00",226026,13,"LIBERTAD 1345",SANTIAGO
21254,"2011-03-04 00:00:00",30000,0,"SAN DIEGO 895",SANTIAGO
21255,"2011-03-04 00:00:00",146500,0,"AHUMADA 85 LOCAL 208",SANTIAGO
21256,"2011-03-04 00:00:00",133860,3.54978,"AHUMADA 85 LOCAL 208",SANTIAGO
902,"2011-03-07 00:00:00",180000,0,"LIBERTAD 1345",SANTIAGO
903,"2011-03-07 00:00:00",14400,0,"LIBERTAD 1345",SANTIAGO
21257,"2011-03-08 00:00:00",586532,0,"BRASIL 386",VALLENAR
21258,"2011-03-08 00:00:00",339000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21259,"2011-03-08 00:00:00",118800,0,"SAN DIEGO 824",SANTIAGO
21260,"2011-03-08 00:00:00",30800,0,"A LOPEZ DE BELLO 8252",INDEPENDENCIA
7243,"2011-03-08 00:00:00",142110,10,"FRANKLIN 987",SANTIAGO
7249,"2011-03-08 00:00:00",43200,10,"FRANKLIN 987",SANTIAGO
21261,"2011-03-09 00:00:00",63120,0,"ALAMEDA 3435","ESTACION CENTRAL"
7252,"2011-03-09 00:00:00",53350,3,"SANTOS DUMONTT 29C31 S/N",RECOLETA
21262,"2011-03-09 00:00:00",2575620,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21263,"2011-03-10 00:00:00",1726350,0,"AVENIDA PARRON 1845","SAN RAMON"
21264,"2011-03-10 00:00:00",1305900,0,"AVENIDA PARRON 1845","SAN RAMON"
21265,"2011-03-10 00:00:00",676250,0,"AVENIDA PARRON 1845","SAN RAMON"
904,"2011-03-10 00:00:00",235944,13,"LIBERTAD 1345",SANTIAGO
21266,"2011-03-11 00:00:00",900175,10,"ARTURO PRAT 565 LOCAL 9",ANTOFAGASTA
905,"2011-03-11 00:00:00",41004,10,"LIBERTAD 1345",SANTIAGO
906,"2011-03-11 00:00:00",128412,10,"LIBERTAD 1345",SANTIAGO
907,"2011-03-11 00:00:00",88254,10,"LIBERTAD 1345",SANTIAGO
908,"2011-03-11 00:00:00",329800,0,"LIBERTAD 1345",SANTIAGO
21269,"2011-03-14 00:00:00",172660,3.54978,"AHUMADA 85 LOCAL 208",SANTIAGO
21270,"2011-03-14 00:00:00",924000,0,"AVENIDA CAMINO HENRIQUEZ 3692 LOCALC 126","PUENTE ALTO"
21271,"2011-03-14 00:00:00",996030,10,"BAQUEDANO 573",ANTOFAGASTA
21272,"2011-03-14 00:00:00",374850,10,"CIENFUEGOS 361","LA SERENA"
21274,"2011-03-15 00:00:00",197686,3,"AHUMADA 85 LOCAL 208",SANTIAGO
909,"2011-03-15 00:00:00",329800,0,"LIBERTAD 1345",SANTIAGO
910,"2011-03-15 00:00:00",2328021,19,"LIBERTAD 1345",SANTIAGO
911,"2011-03-15 00:00:00",613280,0,"LIBERTAD 1345",SANTIAGO
912,"2011-03-15 00:00:00",68400,10,"LIBERTAD 1345",SANTIAGO
21276,"2011-03-15 00:00:00",819000,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21277,"2011-03-16 00:00:00",265800,0,"AVENIDA CINCO DE ABRIL 17 L 22 MAIPÃŠ",MAIPÃŠ
21278,"2011-03-16 00:00:00",190600,0,"ALAMEDA 3409 E CENTRAL",E.CENTRAL
7275,"2011-03-16 00:00:00",78030,11.6782,"FRANKLIN 987",SANTIAGO
21279,"2011-03-16 00:00:00",99212,3.54932,"AHUMADA 85 LOCAL 208",SANTIAGO
21280,"2011-03-16 00:00:00",425440,0,"SAN DIEGO 388",SANTIAGO
21281,"2011-03-17 00:00:00",249930,3.00008,"PEDRO DE VALDIVIA 3474 11 B Ã‘UÃ‘OA","Ã‘UÃ‘OA "
913,"2011-03-17 00:00:00",145116,15.0971,"LIBERTAD 1345",SANTIAGO
21282,"2011-03-17 00:00:00",125000,0,"TONILLAN 106632 LA FROLIDA","LA FROLIDA"
21283,"2011-03-17 00:00:00",445747,10.0001,"DIECIOCHO DE SEPTIEMBRE 301 LOCAL 31",ARICA
21285,"2011-03-17 00:00:00",190400,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
21284,"2011-03-17 00:00:00",257040,10,"DIECIOCHO DE SEPTIEMBRE 257 L 23",ARICA
21286,"2011-03-18 00:00:00",882000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21287,"2011-03-18 00:00:00",38800,3,"AHUMADA 85 LOCAL 208",SANTIAGO
21288,"2011-03-18 00:00:00",353900,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21289,"2011-03-18 00:00:00",91000,0,"SANTOS DUMONTT 29C31 S/N",RECOLETA
21290,"2011-03-21 00:00:00",84390,3,"SANTOS DUMONTT 29C31 S/N",RECOLETA
7300,"2011-03-21 00:00:00",440100,10,"CINCO ORIENTE 2138",TALCA
21292,"2011-03-21 00:00:00",69600,0,"SERAFIN ZAMORA 127","LA FLORIDA"
21293,"2011-03-21 00:00:00",240000,0,"OLIVOS 672",RECOLETA
21294,"2011-03-21 00:00:00",69600,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
21295,"2011-03-22 00:00:00",277032,0,"THOMPSON 199",ARICA
21296,"2011-03-22 00:00:00",970900,5,"DIEGO ALMAGRO 5489 Ã‘UÃ‘OA",Ã‘UÃ‘OA
21297,"2011-03-22 00:00:00",240000,0,"OLIVOS 672",RECOLETA
21298,"2011-03-22 00:00:00",73720,3,"AHUMADA 85 LOCAL 208",SANTIAGO
21299,"2011-03-22 00:00:00",54902,3,"CONCHA Y TORO 35","PUENTE ALTO"
7303,"2011-03-22 00:00:00",406890,11.6781,"FRANKLIN 987",SANTIAGO
914,"2011-03-22 00:00:00",180000,0,"LIBERTAD 1345",SANTIAGO
21300,"2011-03-23 00:00:00",1503022,8.00002,"ORTUZAR 812",MELIPILLA
21301,"2011-03-23 00:00:00",90000,0,"BANDERA 891",SANTIAGO
21302,"2011-03-23 00:00:00",130320,0,"PASAJE PINOCHET LE BUIN 65",MAIPU
21303,"2011-03-23 00:00:00",428500,0,"ALAMEDA 3423","ESTACION CENTRAL"
21304,"2011-03-23 00:00:00",43040,0,"ALAMEDA 3435","ESTACION CENTRAL"
915,"2011-04-08 00:00:00",174690,10,"LIBERTAD 1345",SANTIAGO
21408,"2011-04-08 00:00:00",2591500,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21306,"2011-03-23 00:00:00",25000,0,"ALAMEDA 3427 E CENTRAL",E.CENTRAL
21307,"2011-03-23 00:00:00",45600,0,"ALAMEDA 2859",SANTIAGO
916,"2011-03-24 00:00:00",338200,0,"LIBERTAD 1345",SANTIAGO
21308,"2011-03-24 00:00:00",550000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21309,"2011-03-24 00:00:00",283600,0,"ALAMEDA 3421 E CENTRAL",E.CENTRAL
21310,"2011-03-24 00:00:00",100100,0,"A LOPEZ DE BELLO 8252",INDEPENDENCIA
21312,"2011-03-24 00:00:00",14000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21313,"2011-03-24 00:00:00",345055,9.9999,"ATACAMA 541 B COPIAPÃ“",COPIAPÃ“
21315,"2011-03-25 00:00:00",485840,0,"SAN DIEGO 388",SANTIAGO
21316,"2011-03-25 00:00:00",53770,0,"ALAMEDA 3250 LOCAL 304","ESTACION CENTRAL"
7315,"2011-03-25 00:00:00",124020,11.6782,"FRANKLIN 987",SANTIAGO
917,"2011-03-25 00:00:00",1950000,0,"LIBERTAD 1345",SANTIAGO
21317,"2011-03-25 00:00:00",80946,3.55046,"AHUMADA 85 LOCAL 208",SANTIAGO
21318,"2011-03-25 00:00:00",52800,0,"SAN DIEGO 815",SANTIAGO
21319,"2011-03-25 00:00:00",187600,0,"POLANCO NÂ° 7","LA LIGUA"
21322,"2011-03-28 00:00:00",62400,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21323,"2011-03-28 00:00:00",205600,0,"GENERAL FRANCISCO BARCELO 36","LAS CONDES"
918,"2011-03-28 00:00:00",2314450,0,"LIBERTAD 1345",SANTIAGO
21324,"2011-03-29 00:00:00",38800,3.54977,"ALAMEDA 3435","ESTACION CENTRAL"
21325,"2011-03-30 00:00:00",190000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
21326,"2011-03-30 00:00:00",90000,0,"PEDRO DE VALDIVIA 3462 LOCAL 48 A Ã‘UÃ‘OA",Ã‘UÃ‘OA
